did,genre,prob
48569,Comedy,0.33333333333300003
86563,Thriller,0.5
70722,Documentary,0.66666666666600005
65748,Romance,0.29999999999999999
70488,Mystery,2.6315789472999999E-2
11853,Musical,1
57369,Documentary,0.75
67669,Animation,1
42978,Sci-Fi,0.33333333333300003
73043,Drama,1
85034,Family,1
68439,Short,0.20000000000000001
70346,Adventure,0.25
55430,Comedy,1
62238,Documentary,1
29050,Drama,1
46381,Short,1
9828,Adventure,0.33333333333300003
61002,Romance,0.25
75106,Horror,0.5
46239,Drama,1
60669,Thriller,0.5
68857,Short,1
18894,Drama,0.28571428571399998
35090,Family,1
85803,Horror,5.5555555554999997E-2
62223,Drama,0.5
19991,Documentary,0.25
85919,Documentary,1
11976,Musical,0.166666666666
40430,Short,0.5
40971,Short,1
12402,Drama,1
43528,Comedy,0.66666666666600005
23782,Short,1
45717,Short,1
39888,Action,1
65723,Adventure,0.12121212121200001
32993,Romance,0.5
73062,Short,0.5
78207,Drama,0.28571428571399998
34479,Short,1
75770,Horror,1
22011,Comedy,0.20000000000000001
84158,Drama,1
17148,Drama,0.59999999999999998
49981,Crime,1
2750,Documentary,1
36987,Drama,0.5
52113,Documentary,0.5
4105,Sci-Fi,1
84425,Comedy,1
86599,Drama,1
34554,Thriller,0.59999999999999998
76234,Animation,1
52948,Musical,5.0000000000000003E-2
64946,Romance,5.2631578946999998E-2
31137,Action,1
47216,Comedy,0.75
56690,Documentary,1
15520,Short,1
22161,Comedy,0.5
59524,Action,1
3512,Romance,1
36738,Drama,0.5
55538,Adult,1
10254,Adult,0.97368421052599996
2536,Short,1
9343,Comedy,0.5
21487,Thriller,7.1428571428000007E-2
67113,Comedy,5.5555555554999997E-2
21829,Comedy,0.5
87674,Comedy,1
48726,Drama,1
24003,Drama,0.5
11987,Documentary,1
11268,Drama,1
26147,Thriller,0.13043478260800001
17501,Comedy,0.33333333333300003
60879,Sci-Fi,0.5
53358,Documentary,0.33333333333300003
40236,Drama,1
37813,Comedy,1
19566,Thriller,0.17391304347799999
7638,Animation,0.59999999999999998
68706,Drama,0.66666666666600005
34983,Family,0.14285714285699999
12686,Short,0.20000000000000001
26825,Family,0.59999999999999998
49563,Short,1
49455,Adult,0.14285714285699999
15680,Western,0.166666666666
2184,Romance,1
23007,Drama,0.66666666666600005
35050,Documentary,0.5
43236,Drama,1
4113,Short,1
17242,Crime,0.5
18679,Drama,0.5
86357,Short,1
23157,Comedy,0.11428571428500001
32832,Short,1
47398,Drama,1
67627,Drama,0.20000000000000001
3781,Short,1
75785,Drama,1
35342,Adventure,5.4263565891000003E-2
27392,Thriller,0.5
67101,Action,0.5
27184,Adventure,0.5
88412,Romance,0.5
11007,Drama,0.29999999999999999
55018,Documentary,0.125
45627,Comedy,1
67602,Romance,1
78591,Comedy,0.5
19165,Drama,0.5
39726,Drama,1
74547,Short,0.40000000000000002
4742,Action,0.5
88025,Adventure,5.2631578946999998E-2
12864,Short,1
80254,Romance,3.5714285714000003E-2
30627,Documentary,1
43030,Documentary,1
83431,Crime,0.37037037036999998
6168,Romance,0.5
82705,Short,1
71749,Documentary,1
37421,Short,1
58046,Family,0.181818181818
23159,Thriller,0.222222222222
129,Short,0.59999999999999998
74298,Short,1
66953,War,0.33333333333300003
39392,Thriller,5.0000000000000003E-2
22663,Drama,1
56266,Animation,1
28848,Short,1
66518,Horror,3.4482758619999998E-2
61563,Short,1
1521,Drama,0.5
34555,Romance,1
20441,Short,0.66666666666600005
11951,Short,1
58111,Horror,0.5
17560,Action,7.5757575756999998E-2
16113,Short,0.25
49077,Short,0.71999999999999997
51283,Comedy,0.75
63887,Short,1
36793,Action,0.111111111111
4507,Thriller,0.33333333333300003
5351,Drama,1
10362,Short,1
87044,Romance,0.33333333333300003
63806,Romance,0.5
52315,Crime,0.5
73449,Documentary,2.6315789472999999E-2
27616,Short,1
22444,Sci-Fi,0.166666666666
47302,Adventure,0.33333333333300003
1801,Drama,0.25
48865,Western,8.3333333332999998E-2
13477,Comedy,1
64825,Short,1
35953,Comedy,1
15190,Animation,1
84947,Crime,5.1282051282000002E-2
742,Comedy,0.5
84269,Documentary,1
69571,Short,1
3643,Short,0.66666666666600005
39866,Comedy,0.33333333333300003
12098,Documentary,0.75
55432,Comedy,0.5
75814,Short,1
48240,Animation,1
23218,Comedy,1
83494,Mystery,1
36338,Romance,0.5
25827,Fantasy,0.33333333333300003
32362,Short,1
39081,Horror,1
63771,Music,0.66666666666600005
7352,Documentary,1
44904,Thriller,0.33333333333300003
63079,Short,0.222222222222
86243,Western,0.25
88064,Comedy,0.33333333333300003
60923,Adult,1
26562,Music,0.5
78303,Drama,0.75
53903,Family,0.23076923076899999
37108,Short,0.66666666666600005
55850,Comedy,0.444444444444
55968,Action,0.166666666666
28359,Drama,1
75297,Family,1
2979,Short,1
75254,Western,0.33333333333300003
47221,Fantasy,0.428571428571
26444,Drama,1
15516,Documentary,1
70314,Drama,0.23809523809499999
54915,Short,1
25210,Comedy,1
36162,Crime,0.222222222222
46,Family,1
43677,Short,0.11538461538399999
46382,Fantasy,4.1666666666000003E-2
47978,Thriller,0.5
14280,Romance,5.1282051282000002E-2
84646,Comedy,1
4108,Thriller,1
54499,Drama,0.5
75060,Drama,0.40000000000000002
80192,Thriller,0.33333333333300003
82941,Documentary,1
75370,Action,0.20000000000000001
3699,Crime,0.111111111111
47437,Comedy,0.15625
29956,Comedy,0.20000000000000001
59661,Short,1
31608,Drama,1
3985,Comedy,0.23076923076899999
46652,Horror,1
88213,Drama,1
12509,Adventure,1
81055,Short,1
2339,Western,0.166666666666
58675,Comedy,0.125
16209,Short,1
32828,Documentary,1
64407,Short,0.857142857142
4278,Action,1
49476,Documentary,0.29629629629600002
4117,Crime,0.166666666666
38436,Short,0.58823529411700004
21590,Documentary,1
66322,Short,1
54640,Action,1
63421,Comedy,1
45940,Comedy,0.5
9717,Short,1
65134,Animation,1
77362,Documentary,1
68963,Crime,0.33333333333300003
54490,Family,0.33333333333300003
71905,Comedy,0.23076923076899999
42104,Comedy,1
88783,Crime,0.33333333333300003
36981,Documentary,1
6397,Short,0.66666666666600005
28518,Animation,1
9890,Comedy,0.428571428571
34283,Short,0.86792452830099998
81623,Drama,0.59999999999999998
64142,Drama,0.20000000000000001
51521,Western,1.7857142857000002E-2
71359,Documentary,1
5431,Documentary,1
52393,Romance,2.7777777776999999E-2
88007,Documentary,1
58475,Musical,0.20000000000000001
3516,Documentary,0.5
7124,Animation,0.76470588235199999
76651,Comedy,0.5
41312,Action,7.6923076923000003E-2
87286,Crime,0.5
36096,Family,0.222222222222
69295,Musical,0.25
19978,War,9.0909090908999998E-2
50267,Short,1
14636,Comedy,1
55375,Documentary,1
81372,Thriller,0.5
47334,Family,0.5
26937,Crime,0.5
76593,Adventure,5.8823529410999997E-2
19777,Drama,0.33333333333300003
16971,Short,0.5
44137,Documentary,1
56928,Short,1
30182,Drama,1
31259,Thriller,0.166666666666
73233,Comedy,0.117647058823
62225,Crime,0.5
57296,Documentary,1
13135,Short,0.75
56585,Comedy,0.75
73944,Documentary,1
11565,War,0.33333333333300003
80978,Short,0.5
32488,Fantasy,1
8673,Adventure,0.125
28436,Drama,0.39393939393900002
9214,Sci-Fi,0.375
54472,Horror,1
78798,Drama,0.66666666666600005
6785,Musical,0.25
3021,Documentary,1
40357,Short,0.5
73951,Horror,2.0408163265000001E-2
68116,Documentary,1
6531,Romance,8.1632653060999996E-2
68243,Short,1
27346,Musical,0.15384615384600001
35761,Drama,0.5
74486,Short,1
16936,Romance,1
57838,Short,1
76482,Comedy,1
71025,Music,0.5
73526,Documentary,1
13703,Drama,0.77777777777699997
26120,Comedy,0.028571428571
19202,Family,1.0869565217000001E-2
39273,Comedy,1
63666,Short,0.5
87896,Adult,1
44420,Drama,1
73716,Animation,1
46335,Drama,1
84279,Drama,0.5
20857,Short,1
29589,Drama,1
45374,Comedy,0.30769230769200001
55560,Drama,0.5
19403,Comedy,1
55966,Family,0.75
66798,Drama,0.59999999999999998
43084,Short,1
50120,Comedy,0.20000000000000001
43658,Drama,0.66666666666600005
51539,Documentary,1
6172,Documentary,1
65052,Drama,0.29411764705799998
78522,Horror,2.7027027027000002E-2
79425,Documentary,0.75
32669,Mystery,9.0909090908999998E-2
53746,Adventure,0.36363636363599999
37643,Sci-Fi,1
36290,Animation,0.92307692307599998
1426,Documentary,0.80000000000000004
77928,Action,1
12664,Documentary,1
53954,Musical,0.33333333333300003
26663,Horror,0.5
71108,Sci-Fi,0.29999999999999999
70275,Sci-Fi,0.25
21431,Mystery,0.33333333333300003
22652,Comedy,1
78205,Drama,1
80462,Short,1
79257,Comedy,1
10502,Musical,1
20828,Documentary,0.33333333333300003
18816,Comedy,1
37584,Drama,1
22185,Short,1
27179,Drama,1
79726,Fantasy,1
66439,Sci-Fi,1.6949152541999999E-2
80943,Romance,0.40000000000000002
81036,Drama,1
5537,Short,0.5
9590,Documentary,0.5
57940,Comedy,0.5
30581,Romance,1
75421,Comedy,0.5
58551,Family,0.20000000000000001
3735,Animation,1
79334,Comedy,1
75348,Thriller,1
25659,Crime,0.26315789473599999
72298,Short,1
53721,Romance,0.111111111111
80167,Comedy,0.40000000000000002
25658,Adult,1
55650,Short,1
76021,Crime,1
76459,Drama,0.33333333333300003
34225,Sci-Fi,0.111111111111
73924,Comedy,0.5
71049,Drama,0.59999999999999998
3791,Short,1
1504,Comedy,0.28571428571399998
28817,Documentary,0.5
47953,Comedy,1
16359,Drama,0.75
54955,Sci-Fi,0.20000000000000001
30223,Comedy,1
82674,Documentary,1
84353,Music,0.10000000000000001
54153,Short,1
32343,Drama,1
12425,Horror,4.5454545454000003E-2
8523,Romance,0.5
59802,Family,1
71436,Documentary,4.5454545454000003E-2
47076,Drama,0.222222222222
9867,Drama,1
45807,Sci-Fi,0.25
43375,Documentary,1
63715,Family,0.46153846153799999
5846,Romance,1
36792,Comedy,0.66666666666600005
22059,Comedy,0.25
47067,Family,1
20144,Comedy,1
8094,Horror,0.25
34553,Action,1
47396,Mystery,0.27272727272699998
78439,Sci-Fi,3.7037037037000002E-2
68283,Sci-Fi,3.7037037037000002E-2
31252,Family,1
54716,Thriller,0.33333333333300003
27391,Documentary,1
26488,Horror,1
17537,Short,0.5
13018,Drama,1
18473,Fantasy,2.9411764704999999E-2
30079,Thriller,0.5
12960,Short,0.105263157894
14070,Comedy,5.0000000000000003E-2
31551,Comedy,0.66666666666600005
67650,Short,1
59437,Comedy,1
45650,Drama,0.5
9744,Horror,0.111111111111
6034,Short,1
19163,Crime,6.6666666666000005E-2
4508,Romance,0.25
50801,Drama,1
9596,Drama,0.5
88278,Short,1
9829,Comedy,0.5
46436,Animation,1
66176,Documentary,1
29299,Documentary,0.5
5702,Short,1
46623,Comedy,0.28000000000000003
46907,Short,1
82260,Musical,0.33333333333300003
16856,Adventure,5.5555555554999997E-2
84033,Short,1
5785,Short,1
38066,Drama,0.66666666666600005
70246,Animation,1
39124,Fantasy,0.5
43305,Crime,8.3333333332999998E-2
25331,Drama,1
47617,Horror,0.20689655172400001
62180,Action,5.5555555554999997E-2
12084,Thriller,0.20000000000000001
1457,Short,1
75626,Short,0.857142857142
25303,Documentary,1
21086,Drama,0.5
74998,Documentary,1
8987,Documentary,1
16758,Drama,1
43983,Family,1
79160,Documentary,0.75
193,Drama,0.10000000000000001
912,Documentary,1
63601,Horror,1
53539,Romance,1
405,Animation,1
45200,Action,1
6026,Sci-Fi,0.33333333333300003
21343,Comedy,0.33333333333300003
998,Animation,1
5491,Crime,0.33333333333300003
88451,War,1
66282,Short,0.111111111111
4516,Short,1
64672,Thriller,0.20000000000000001
69249,Thriller,1
8608,Comedy,0.428571428571
16849,Comedy,1
70769,Drama,1
33235,Short,0.5
51945,Horror,0.5
8691,Comedy,0.15384615384600001
13331,Drama,0.66666666666600005
33283,Documentary,1
70112,Short,0.66666666666600005
822,Musical,0.25
86607,Comedy,1
44783,Horror,1
4758,Drama,1
4031,Comedy,0.875
73502,Horror,0.33333333333300003
25457,Documentary,9.0909090908999998E-2
57377,Short,1
61353,Romance,0.125
80407,Thriller,0.40000000000000002
88796,Adventure,0.01923076923
4114,Comedy,0.96551724137899997
61864,Drama,0.40000000000000002
32750,Comedy,1
32501,Comedy,1
86539,Music,0.5
77689,Short,0.33333333333300003
28505,Comedy,1
68925,Horror,0.5
24343,Comedy,1
14975,Documentary,5.5555555554999997E-2
66083,Thriller,1
72250,Animation,1
10172,Short,0.40000000000000002
49737,Mystery,0.20000000000000001
46966,Short,1
51854,Crime,0.5
30829,Comedy,0.66666666666600005
81333,Romance,1
59764,Animation,0.76923076923
7675,Drama,9.0909090908999998E-2
75768,Short,1
36726,Drama,0.23404255319100001
11894,Thriller,0.166666666666
37998,Mystery,0.66666666666600005
87935,Comedy,1
63033,Short,1
78992,Horror,1
46564,Comedy,7.1428571428000007E-2
50547,Short,1
52848,Documentary,1
42236,Comedy,1
22983,Family,0.125
686,Short,1
4848,Short,1
72760,Romance,5.8823529410999997E-2
17977,Crime,0.25
51951,Family,1
58456,Short,0.14285714285699999
34907,Short,1
56598,Romance,0.33333333333300003
72033,Short,0.66666666666600005
39520,Documentary,1
73163,Romance,0.25
9611,Mystery,1
52172,Documentary,0.5
74006,Drama,0.66666666666600005
88579,Family,0.40000000000000002
73362,Comedy,0.857142857142
19298,Fantasy,3.5714285714000003E-2
17064,Thriller,1
36369,Romance,0.33333333333300003
52469,Comedy,1
14014,Short,1
9112,War,1
74834,Thriller,1
28005,Adult,1
39796,Animation,1
63543,Short,1
68515,Animation,1
60627,Comedy,0.5
6362,Mystery,0.29999999999999999
34899,Sci-Fi,5.0000000000000003E-2
76978,Action,0.33333333333300003
17844,Short,1
7165,Drama,0.5
40129,Drama,1
1989,Horror,1
14242,Crime,1
39734,Comedy,1
15627,Documentary,1
66218,War,4.3478260869000002E-2
35801,Drama,0.25
66875,Short,1
64520,Drama,0.166666666666
51132,Sci-Fi,1
83440,Short,1
2618,Adult,1
2442,Comedy,1
41206,Thriller,0.13333333333299999
19955,Documentary,1
60511,Romance,0.10000000000000001
39618,Romance,0.15384615384600001
2193,Comedy,0.75
6438,Comedy,0.25
62998,Documentary,0.20000000000000001
57720,Adult,1
69199,Short,1
45971,Comedy,0.625
52144,Mystery,1
68516,Drama,0.25
3914,Crime,0.102564102564
76739,Horror,1
33236,Comedy,1
42769,Documentary,1
19504,Short,1
64622,Short,0.75
22457,Documentary,1
80255,Drama,1
8015,Comedy,1
5560,Action,0.33333333333300003
47208,Drama,1
63098,Musical,1
5477,Action,0.5
34805,Drama,1
83656,Thriller,0.20000000000000001
44289,Crime,0.166666666666
16173,Comedy,0.166666666666
84768,Short,1
20176,Mystery,0.5
78014,Family,1
24528,Adventure,1
76361,Short,1
44833,Comedy,9.0909090908999998E-2
27050,Drama,0.5
13457,Documentary,1
46891,Fantasy,0.028571428571
16031,Comedy,1
14292,Musical,0.15384615384600001
76662,Drama,0.33333333333300003
14398,Drama,1
46705,Short,0.5
72085,Drama,1
32098,Comedy,1
28538,Horror,1
67923,Drama,0.66666666666600005
14293,Western,5.5555555554999997E-2
46670,Documentary,1
42512,Sci-Fi,1
30160,Fantasy,0.5
45593,Thriller,1
78474,Thriller,1
47183,Romance,1
73220,Comedy,0.33333333333300003
9227,Romance,8.3333333332999998E-2
79420,Short,0.5
63678,Drama,0.66666666666600005
81325,Mystery,0.5
35932,Musical,0.19565217391299999
36771,Thriller,0.125
56338,Music,1
67855,Adventure,0.5
80298,Documentary,0.33333333333300003
67176,Drama,1
82530,Animation,1
88069,Drama,0.57142857142799997
10457,Documentary,4.5454545454000003E-2
14786,Comedy,0.5
19031,Comedy,0.15625
21127,Adult,1
33638,Short,0.5
50860,Drama,0.66666666666600005
61369,Adventure,0.5
45093,Documentary,1
17359,Comedy,1
80028,Animation,1
66084,Romance,1
13114,Comedy,5.2631578946999998E-2
64764,Short,0.5
82219,Documentary,0.14285714285699999
38208,Drama,1
37521,Musical,0.5
25805,Drama,0.20000000000000001
48033,Short,0.66666666666600005
13070,Drama,0.75
70661,Romance,0.20000000000000001
54192,Drama,0.5
52278,Short,1
66333,Romance,1
39626,Short,1
54441,Drama,0.9375
17292,Musical,0.00909090909
41501,Comedy,0.69230769230699996
10907,Short,1
54017,Mystery,1
57336,Western,2.2471910112000001E-2
57817,Comedy,0.33333333333300003
80748,Short,1
6579,Short,0.25
76146,Horror,1
8493,Drama,1
62350,Drama,0.66666666666600005
41180,Action,1
8742,Drama,0.33333333333300003
41706,Drama,0.66666666666600005
53934,Mystery,1
6159,War,9.0909090908999998E-2
20691,Comedy,0.20000000000000001
16955,Documentary,1
36618,Romance,0.28571428571399998
35298,Short,0.5
82828,Drama,1
70812,Documentary,1
3,Drama,1
66567,Documentary,1
78251,Drama,0.40000000000000002
49078,Comedy,1
82579,Drama,0.166666666666
66818,Thriller,2.9411764704999999E-2
63768,Short,1
12227,Romance,0.5
34966,Short,1
50350,Drama,1
48626,Short,0.5
65045,Fantasy,0.25
54595,Drama,1
7172,Short,1
69623,Drama,1
35494,Drama,1
59897,Adventure,2.5000000000000001E-2
34319,Romance,0.125
88482,Comedy,1
13150,Animation,1
18447,Short,1
29495,Crime,0.5
45231,War,0.166666666666
8589,Horror,1
86393,Fantasy,9.4339622641000001E-2
67727,Short,0.166666666666
2881,Short,1
68126,Drama,1
29002,Drama,0.57746478873200002
9415,Documentary,1
71450,Crime,6.6666666666000005E-2
34725,Western,0.33333333333300003
84110,Drama,1
50396,Drama,0.25
26063,Documentary,4.0000000000000001E-2
65342,Comedy,1
56019,Comedy,1
38538,Comedy,0.27777777777700002
79798,Short,0.59999999999999998
58373,Sci-Fi,0.5
35513,Short,0.25
78838,Documentary,1
11690,Drama,1
64232,Short,0.25
63119,Sci-Fi,1
31407,Thriller,0.5
18348,Music,1
67063,Short,0.20000000000000001
833,Animation,1
11264,Musical,1
21506,Crime,1
29021,Short,1
76774,Thriller,6.6666666666000005E-2
51647,Drama,0.55555555555500002
15423,Thriller,8.3333333332999998E-2
21324,Horror,1
23761,Drama,0.3125
43309,Thriller,0.33333333333300003
60380,Adult,1
68295,Drama,0.59999999999999998
26252,Crime,0.20000000000000001
64769,Documentary,1
43800,Horror,0.20000000000000001
79533,Drama,0.5
43650,Short,1
64607,Horror,0.5
23663,Drama,1
61456,Comedy,1
23555,Documentary,1
57782,Romance,0.5
12425,Drama,0.24242424242400001
50944,Sci-Fi,5.0000000000000003E-2
82576,Action,0.5
83099,Drama,0.25
22727,Thriller,1
52133,Comedy,0.28571428571399998
30725,Crime,0.28571428571399998
65044,Short,1
87520,Short,1
65618,Drama,1
53036,Romance,0.5
49803,Drama,0.5
31895,Family,0.25
43560,Drama,0.33333333333300003
22267,Adult,1
43457,Thriller,0.5
52309,Short,1
67256,Documentary,1
1328,Documentary,9.0909090908999998E-2
19851,Music,1
4944,Short,0.25
22166,Drama,1
13427,Comedy,0.33333333333300003
8857,Short,1
46709,Crime,1
44144,Comedy,0.5
23386,Documentary,0.33333333333300003
62568,Mystery,1
25150,Animation,0.5
84941,Short,1
36791,Action,0.25
14063,Documentary,1
40407,Short,1
38512,Fantasy,0.40000000000000002
12331,Crime,7.1428571428000007E-2
79341,Crime,0.25
28578,Comedy,0.56666666666599996
72863,Comedy,0.33333333333300003
17589,Drama,0.5
4854,Drama,0.40000000000000002
5579,Documentary,0.5
80938,Drama,0.66666666666600005
59544,Drama,1
69262,Crime,0.53846153846099998
37653,Short,1
33465,Documentary,0.03125
77610,Short,0.5
21005,Short,0.5
25015,Music,0.028571428571
47218,Comedy,1
59436,Documentary,1
7995,Action,1
81523,Short,0.5
74855,Comedy,0.22727272727200001
81344,Family,0.5
41536,Thriller,0.33333333333300003
37486,Drama,1
51708,Romance,1
1753,Horror,0.10000000000000001
69036,Drama,1
15566,Documentary,1
83409,Documentary,1
10433,Drama,1
83233,Adventure,0.5
17748,Romance,0.25
31827,Drama,0.5
16261,Drama,0.55555555555500002
18815,Action,9.0909090908999998E-2
27071,Animation,1
53956,Comedy,0.13333333333299999
84814,Documentary,1
36422,Music,1
30124,Documentary,1
20026,Mystery,7.1428571428000007E-2
43101,Adventure,0.80000000000000004
24346,Short,0.72499999999999998
51253,Fantasy,1
17389,Action,0.25
75179,Thriller,1
42967,Drama,0.5
88324,Romance,0.444444444444
183,Crime,1
73626,Short,1
17021,Short,1
9422,Comedy,1
31065,Drama,1
68584,Action,0.20000000000000001
40335,Music,1
19550,Documentary,0.5
34978,Drama,0.14285714285699999
59535,Comedy,1
3984,Documentary,0.117647058823
76155,Documentary,0.66666666666600005
87505,Crime,0.12903225806400001
71651,Adventure,0.3125
80345,Drama,0.66666666666600005
78848,Drama,1
47287,Musical,0.166666666666
3566,Documentary,0.057142857142
3348,Comedy,0.40000000000000002
73065,Fantasy,0.5
76840,Romance,0.384615384615
46235,Short,1
23076,Drama,0.66666666666600005
41639,Drama,0.5
19252,Family,1
39631,Romance,0.33333333333300003
52877,Drama,1
18499,Drama,0.5
19151,Sci-Fi,4.0000000000000001E-2
73215,War,0.25
74954,Short,9.0909090908999998E-2
35295,Horror,1
1427,Comedy,0.10000000000000001
18349,Short,0.0625
84277,Short,0.33333333333300003
35288,Documentary,8.3333333332999998E-2
38636,Comedy,1
68861,Drama,1
71268,Comedy,1
40825,Short,0.33333333333300003
60114,Crime,1
46385,Drama,1
12749,Crime,1
60030,Comedy,0.166666666666
86192,Short,1
66946,Drama,1
20521,Mystery,8.3333333332999998E-2
16578,Comedy,0.33333333333300003
68462,Short,0.43636363636300002
6447,Short,1
88340,Drama,0.25
24714,Documentary,1
38396,Drama,0.5
43544,Romance,0.375
49634,Drama,1
26636,Horror,1
81319,Documentary,0.5
63052,Short,1
9298,Fantasy,0.10000000000000001
85497,Sci-Fi,0.166666666666
12275,Short,0.5
41362,Documentary,1
44377,Romance,0.5
30957,Documentary,1
58843,Documentary,9.0909090908999998E-2
56320,Drama,0.33333333333300003
76307,Short,1
21866,Fantasy,6.5217391304000005E-2
56144,Comedy,1
59118,Short,1
54487,Sci-Fi,5.8823529410999997E-2
31992,Musical,0.27272727272699998
21617,Short,1
48421,Short,1
13233,Comedy,0.16326530612199999
6932,Documentary,1
61607,Drama,1
27090,Romance,1
61217,Adult,1
38538,Horror,5.5555555554999997E-2
5312,Action,9.0909090908999998E-2
3167,Animation,1
34818,Documentary,0.5
81053,Short,1
50563,Horror,1
48298,Short,0.375
86403,Romance,1
20412,Short,0.20000000000000001
41353,Adventure,1
30072,Documentary,1
46373,Animation,1
73415,Crime,0.33333333333300003
3852,Adventure,0.27272727272699998
69780,Adventure,0.5
65009,Romance,0.33333333333300003
33598,Drama,1
18834,Documentary,1
72181,Drama,0.83333333333299997
39373,Comedy,0.5
61308,Comedy,0.33333333333300003
12576,Mystery,0.166666666666
25158,Short,0.33333333333300003
58542,Adventure,0.125
44988,Crime,1
75706,Romance,0.20000000000000001
77050,Drama,0.80000000000000004
47304,Adventure,1
22901,Drama,0.428571428571
2837,War,5.0000000000000003E-2
77360,Documentary,0.5
34432,Fantasy,0.20000000000000001
38511,Short,1
4260,Music,1
19971,Comedy,1
49749,Short,0.5
735,Documentary,1
86019,Action,7.1428571428000007E-2
67247,Adventure,0.33333333333300003
29888,Mystery,1.0309278349999999E-2
36824,Crime,1
79407,Comedy,0.33333333333300003
25377,Musical,8.3333333332999998E-2
51282,Mystery,0.125
27691,Short,1
37803,Drama,0.75
80609,Action,1
49582,Drama,1
80068,Action,6.6666666666000005E-2
57572,Western,1
73456,Comedy,0.33333333333300003
7528,Comedy,0.5
66245,Documentary,1
73198,Adventure,0.5
79339,War,0.20000000000000001
84671,Western,1
64484,Drama,5.8823529410999997E-2
30004,Comedy,0.33333333333300003
27806,Sci-Fi,1
29126,Adult,1
81341,Short,0.66666666666600005
48377,Short,1
77464,Action,3.8461538460999999E-2
86203,Documentary,1
77013,Short,0.375
6452,Animation,1
129,Documentary,0.40000000000000002
50433,Music,0.40000000000000002
30534,Thriller,4.7619047619000002E-2
68606,Short,1
39269,Horror,1
27484,Short,0.75
11315,Family,0.25
75909,Adult,1
82622,Documentary,0.5
35559,Short,1
83312,Thriller,1
16654,Adventure,0.15328467153200001
57859,Adventure,1
40348,Horror,1
30177,Comedy,0.33333333333300003
25129,Drama,1
60033,Short,0.64000000000000001
12117,Action,0.20000000000000001
31314,Short,1
82318,Drama,0.76470588235199999
67079,Thriller,0.5
3906,War,7.1428571428000007E-2
55871,Short,1
87532,Comedy,0.166666666666
62834,Thriller,0.25
86563,Drama,0.166666666666
6176,Short,0.33333333333300003
18579,Short,1
13113,Documentary,0.66666666666600005
20015,Comedy,1
69583,Drama,0.5
58112,Short,0.5
44183,Romance,0.25
36536,Drama,1
25231,Short,0.66666666666600005
39027,Musical,0.111111111111
49705,Short,1
6627,Documentary,0.857142857142
44925,Horror,8.3333333332999998E-2
85611,Comedy,0.5
28295,Music,1
26524,Action,8.3333333332999998E-2
15219,Mystery,1
52013,Mystery,0.14999999999999999
28704,Adult,0.66666666666600005
30354,Action,0.5
54261,Crime,0.5
15438,Comedy,0.125
72876,Comedy,0.33333333333300003
7805,Sci-Fi,0.5
15468,Mystery,1
23275,Action,0.5
23801,Drama,1
32097,Documentary,1
64469,Comedy,0.5
81034,Comedy,0.59999999999999998
33368,Crime,1
40504,Documentary,1
11749,Short,1
64912,Musical,0.25
44567,Fantasy,0.2109375
80907,Drama,0.66666666666600005
72627,Comedy,0.20000000000000001
25888,Family,1
57199,Short,1
23041,Romance,0.23076923076899999
3627,Documentary,1
19907,Short,1
85401,Music,0.80000000000000004
11785,Documentary,1
11041,Romance,0.181818181818
63804,Action,5.5555555554999997E-2
40029,Short,1
55895,Documentary,1
53006,Drama,1
2883,Romance,0.5
31871,Short,0.23529411764700001
84365,Action,0.5
68157,Comedy,0.33333333333300003
35784,Short,1
61413,Drama,1
44848,Drama,1
88195,Action,0.5
77965,Animation,1
72626,Documentary,1
19448,Romance,0.29999999999999999
1897,Comedy,0.46153846153799999
72875,Documentary,1
83130,Horror,0.33333333333300003
47264,Comedy,0.33333333333300003
11192,Documentary,1
57477,Musical,7.6923076923000003E-2
51768,Short,0.20000000000000001
35183,Romance,8.3333333332999998E-2
50140,Adventure,0.28571428571399998
80590,Mystery,1
10314,Short,1
51927,Drama,0.25
47834,Crime,1
32815,War,0.111111111111
41357,Short,0.5
32608,Comedy,1
10473,Drama,8.8235294116999999E-2
17358,Documentary,0.59999999999999998
65655,Comedy,0.25
12638,Short,1
18076,War,0.0625
14801,Drama,0.84210526315699996
64221,Thriller,0.66666666666600005
87284,Crime,0.33333333333300003
28871,Short,1
82479,Short,1
15728,Western,5.9999999999999998E-2
86641,Short,1
43520,Drama,1
8619,Action,0.33333333333300003
32359,Comedy,0.33333333333300003
38943,Drama,0.5
15184,Adventure,0.40000000000000002
87451,Animation,1
42001,Animation,1
80397,Drama,0.33333333333300003
15628,Comedy,1
63726,Musical,0.28571428571399998
28622,Short,1
52739,Horror,1
37455,Adult,1
75182,War,0.5
25614,Romance,0.166666666666
66819,Romance,9.0909090908999998E-2
24045,Short,1
61171,Short,0.5
28002,Adventure,0.15384615384600001
61897,Crime,5.2631578946999998E-2
42911,Documentary,1
88278,Documentary,1
22599,Documentary,0.5
5385,Romance,4.0000000000000001E-2
67330,Drama,1
35608,Comedy,1
81483,Short,1
47405,Documentary,0.111111111111
55579,Drama,6.6666666666000005E-2
22104,Romance,0.15384615384600001
5109,Documentary,1.4492753622999999E-2
57316,Horror,0.14285714285699999
13614,Romance,0.25
9271,Documentary,1
42094,Comedy,1
45567,Action,0.83333333333299997
16449,Sci-Fi,1
34507,Romance,6.7114093950000004E-3
12235,Short,1
48219,Adventure,0.20000000000000001
